spatial_element,psychological_perception,behavioral_motivation,relation_type,image_id
dust,disruption,avoidance,negative,201312_113.93568964381272_22.79704532316997.png
development,stress,escape,negative,201312_113.93568964381272_22.79704532316997.png
street,difficult to feel mentally detached,unlikely to serve as a refuge,negative,201312_113.93225513663295_22.67354575658441.png
traffic,bustling environment,constant activity,negative,201312_113.93225513663295_22.67354575658441.png
pedestrian,active engagement,distracted from daily tasks,negative,201312_113.93225513663295_22.67354575658441.png
buildings,disruption,avoidance of space,negative,201312_113.93280873958427_22.797684582528913.png
environment,lack of tranquility,increased stress,negative,201312_113.93280873958427_22.797684582528913.png
elements,absence of leisure,decreased relaxation,negative,201312_113.93280873958427_22.797684582528913.png
infrastructure,lack of escape,no mental departure,negative,201312_113.93289859477152_22.800449818195553.png
construction,continuation of built environment,no retreat,negative,201312_113.93289859477152_22.800449818195553.png
elements,absence of natural features,no facilitation of mental departure,negative,201312_113.93289859477152_22.800449818195553.png
street,lack of refuge,avoidance of stress,negative,201312_113.940145_22.6708651.png
greenery,slight relief,temporary escape,neutral,201312_113.940145_22.6708651.png
buildings,urban demands,acceptance of routine,negative,201312_113.940145_22.6708651.png
vehicles,stress from traffic,increased anxiety,negative,201312_113.940145_22.6708651.png
road,sense of detachment,temporary refuge,positive,201312_113.9400991_22.675618299999996.png
surroundings,relative quiet,escape from routine,positive,201312_113.9400991_22.675618299999996.png
scenery,natural beauty,relaxation,positive,201312_113.9400991_22.675618299999996.png
traffic,lack of refuge,difficulty to detach,negative,201312_113.9447581_22.788198900000005.png
road,functional area,not for escape,negative,201312_113.9447581_22.788198900000005.png
development,constant activity,inability to relax,negative,201312_113.9447581_22.788198900000005.png
construction,lack of escape,difficulty disconnecting,negative,201312_113.94724641296688_22.762202944327534.png
traffic,active urban setting,persistent thoughts of tasks,negative,201312_113.94724641296688_22.762202944327534.png
commercial,ongoing distractions,inability to relax,negative,201312_113.94724641296688_22.762202944327534.png
roadway,lack of mental distance,difficulty in escaping,negative,201312_113.9421799_22.6686978.png
stalls,part of everyday hustle,inability to stop thinking,negative,201312_113.9421799_22.6686978.png
containers,urban nuisances,feeling overwhelmed,negative,201312_113.9421799_22.6686978.png
traffic,distraction from tasks,inability to relax,negative,201312_113.9421799_22.6686978.png
intersection,lack of privacy,avoidance of the area,negative,201312_113.94683940000002_22.745170999999996.png
construction,distraction,increased transit,negative,201312_113.94683940000002_22.745170999999996.png
traffic,stress,hurry through,negative,201312_113.94683940000002_22.745170999999996.png
road,lack of escape,remain connected,negative,201312_113.94687218395403_22.792900726064204.png
buildings,distraction from daily life,engage in commerce,negative,201312_113.94687218395403_22.792900726064204.png
traffic,stressful environment,transit,negative,201312_113.94687218395403_22.792900726064204.png
road,mental escape,respite from city life,positive,201312_113.94748592446027_22.77183085041752.png
vehicles,quiet atmosphere,separation from urban nuisances,positive,201312_113.94748592446027_22.77183085041752.png
buildings,tranquil character,relaxation,positive,201312_113.94748592446027_22.77183085041752.png
nature,peacefulness,mental escape,positive,201312_113.94748592446027_22.77183085041752.png
highway,not a refuge,avoid relaxation,negative,201312_113.95310359293084_22.71916721241418.png
traffic,associated with transit,continue moving,negative,201312_113.95310359293084_22.71916721241418.png
street,low sense of being away,connection to daily life,negative,201312_113.9522727_22.793913.png
vehicles,potential distractions,avoidance of routine,negative,201312_113.9522727_22.793913.png
shops,lack of mental detachment,engagement with surroundings,negative,201312_113.9522727_22.793913.png
greenery,slight escape from urban clutter,seek refuge,positive,201312_113.95561950000001_22.7145902.png
highway,difficulty detaching from daily concerns,focus on driving,negative,201312_113.95561950000001_22.7145902.png
highway,not a refuge,focus on journey,negative,201312_113.9569087_22.710923500000003.png
traffic,constant disturbance,avoidance of thoughts,negative,201312_113.9569087_22.710923500000003.png
buildings,urban development,engagement with environment,neutral,201312_113.9569087_22.710923500000003.png
cranes,signs of construction,focus on surroundings,neutral,201312_113.9569087_22.710923500000003.png
road,lack of refuge,not stopping thoughts,negative,201312_113.9485822_22.767552100000003.png
infrastructure,busy environment,not escaping tasks,negative,201312_113.9485822_22.767552100000003.png
power lines,functional space,not finding tranquility,negative,201312_113.9485822_22.767552100000003.png
signs,lack of tranquility,not facilitating escape,negative,201312_113.9485822_22.767552100000003.png
trees,lack of escape,no refuge seeking,negative,201312_113.9429058_22.681555399999997.png
bridge,lack of separation,no distancing from responsibilities,negative,201312_113.9429058_22.681555399999997.png
shops,connected to daily life,engagement in routine activities,neutral,201312_113.9429058_22.681555399999997.png
vehicles,busy environment,continuation of daily tasks,negative,201312_113.9429058_22.681555399999997.png
pedestrians,active atmosphere,participation in urban life,neutral,201312_113.9429058_22.681555399999997.png
greenery,moderate sense of escape,momentarily detach from daily concerns,positive,201312_113.9571939_22.735764799999995.png
hills,tranquil atmosphere,momentarily detach from daily concerns,positive,201312_113.9571939_22.735764799999995.png
sky,contrast to urban nuisances,momentarily detach from daily concerns,positive,201312_113.9571939_22.735764799999995.png
road,not inherently stressful,pass through without stress,neutral,201312_113.9571939_22.735764799999995.png
traffic,not a complete refuge,remain aware of surroundings,negative,201312_113.9571939_22.735764799999995.png
traffic,lack of refuge,avoidance of space,negative,201312_113.9532978470833_22.688725149365723.png
commerce,mental detachment difficulty,continuation of tasks,negative,201312_113.9532978470833_22.688725149365723.png
pedestrian,overwhelmed by activity,increased stress,negative,201312_113.9532978470833_22.688725149365723.png
sky,slight sense of escape,seeking refuge,positive,201312_113.9594006_22.7664273.png
landscape,feeling of removal,escaping daily concerns,positive,201312_113.9594006_22.7664273.png
road,not a true refuge,staying in urban pressures,negative,201312_113.9594006_22.7664273.png
vehicles,visible urban presence,maintaining daily concerns,negative,201312_113.9594006_22.7664273.png
trees,sense of greenery,moderate escape,positive,201312_113.9624331_22.795895.png
roads,diminished escape,awareness of human activity,negative,201312_113.9624331_22.795895.png
vehicles,slight disruption,acknowledgment of infrastructure,negative,201312_113.9624331_22.795895.png
trees,moderate sense of being away,slight escape from urban nuisances,positive,201312_113.9629334_22.596588599999997.png
sky,moderate sense of being away,slight escape from urban nuisances,positive,201312_113.9629334_22.596588599999997.png
roads,not a complete refuge,remains aware of daily responsibilities,negative,201312_113.9629334_22.596588599999997.png
buildings,not a complete refuge,remains aware of daily responsibilities,negative,201312_113.9629334_22.596588599999997.png
vehicles,not a complete refuge,remains aware of daily responsibilities,negative,201312_113.9629334_22.596588599999997.png
road,limited sense of escape,difficulty in detaching from concerns,negative,201312_113.96037321245348_22.71031364112373.png
architecture,lack of natural beauty,no strong sense of refuge,negative,201312_113.96037321245348_22.71031364112373.png
traffic,lack of escape,stay engaged,negative,201312_113.95807713632374_22.69596139553345.png
buildings,transitional space,move through,negative,201312_113.95807713632374_22.69596139553345.png
infrastructure,connection to everyday life,continue routine,negative,201312_113.95807713632374_22.69596139553345.png
trees,sense of escape,temporary detachment,positive,201312_113.96347738401079_22.808961303980453.png
sky,sense of escape,temporary detachment,positive,201312_113.96347738401079_22.808961303980453.png
road,not a complete refuge,functional use,neutral,201312_113.96347738401079_22.808961303980453.png
trees,sense of escape,seeking tranquility,positive,201312_113.9639165641494_22.592330286341497.png
space,relief from distractions,finding peace,positive,201312_113.9639165641494_22.592330286341497.png
roads,not complete wilderness,acknowledging limits,neutral,201312_113.9639165641494_22.592330286341497.png
nature,departure from urban hustle,escaping daily demands,positive,201312_113.9639165641494_22.592330286341497.png
trees,not a natural retreat,unlikely to escape,negative,201312_113.9663157_22.5911024.png
buildings,part of everyday world,no significant break,negative,201312_113.9663157_22.5911024.png
traffic,evokes daily demands,maintain typical thoughts,negative,201312_113.9663157_22.5911024.png
construction,lack of refuge,avoidance of space,negative,201312_113.97725700000001_22.692804.png
