full_path,year,lon,lat,score1,score,local_moran_i,local_moran_p,local_moran_quad,local_moran_category
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_113.9855199196164_22.72554148035475.png,201312,113.9855199,22.72554148,0.58375,0.0,0.012649130772070371,0.416,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_113.9866768764742_22.71677410752129.png,201312,113.9866769,22.71677411,0.56359,0.41546,0.004484143686892253,0.196,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_113.9868342_22.6970249.png,201312,113.9868342,22.6970249,0.32993,0.27332,0.017068334110893823,0.332,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.0020013_22.7316767.png,201312,114.0020013,22.7316767,0.3512,0.2347,0.053577077448698766,0.02,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.01953790895728_22.71317023818615.png,201312,114.0195379,22.71317024,0.47568,0.45408,-0.00155389605225676,0.042,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.02329532604585_22.718456107324215.png,201312,114.0232953,22.71845611,0.43042,0.39842,0.023982402391741757,0.052,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.02460795663488_22.690583366445924.png,201312,114.024608,22.69058337,0.26125,0.33,0.03296234299886477,0.116,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.0251038_22.7133515.png,201312,114.0251038,22.7133515,0.23556,0.41842,0.00979795571947075,0.064,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.0305048_22.7552166.png,201312,114.0305048,22.7552166,0.5574,0.31913,0.05239332587211004,0.055,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.0766239_22.750108900000004.png,201312,114.0766239,22.7501089,0.3213,0.52743,-0.013080319930067126,0.092,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1090122_22.6811702.png,201312,114.1090122,22.6811702,0.30267,0.30453,0.03719743370786065,0.072,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.12473379288609_22.683326689080907.png,201312,114.1247338,22.68332669,0.17484,0.4684,-0.0059286237614059045,0.098,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.13003_22.6889903.png,201312,114.13003,22.6889903,0.18182,0.3,0.03545838624110762,0.152,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1371844_22.686265900000006.png,201312,114.1371844,22.6862659,0.61423,0.44032,0.0036830271310743326,0.044,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.139972570633_22.674626512428038.png,201312,114.1399726,22.67462651,0.13703,0.27965,0.07941680688202077,0.012,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.14028577812942_22.64580744386048.png,201312,114.1402858,22.64580744,0.607,0.19,0.13785813140886288,0.007,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.14506092354861_22.693567282949985.png,201312,114.1450609,22.69356728,0.53353,0.49458,-0.012080386161298824,0.184,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1465315_22.64902.png,201312,114.1465315,22.64902,0.45,0.29114,0.08876890014563513,0.003,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1468709_22.670344.png,201312,114.1468709,22.670344,0.32786,0.54188,-0.05257893182199745,0.001,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1505006_22.683427199999993.png,201312,114.1505006,22.6834272,0.575,0.36615,0.037844087481579636,0.02,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1545373_22.6585078.png,201312,114.1545373,22.6585078,0.2883,0.45924,-0.004660444840306222,0.001,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.15496564402403_22.68774104495292.png,201312,114.1549656,22.68774104,0.36467,0.20763,0.0759038735861367,0.044,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1564987_22.682483800000004.png,201312,114.1564987,22.6824838,0.38201,0.42904,0.009921491797746746,0.014,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1675356_22.644914899999993.png,201312,114.1675356,22.6449149,0.35,0.50861,-0.03452876727820149,0.006,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1701336_22.6451791.png,201312,114.1701336,22.6451791,0.65398,0.35947,0.03815417956633815,0.035,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1743229_22.648339499999995.png,201312,114.1743229,22.6483395,0.16605,0.28433,0.06920040727420185,0.017,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.17593013178106_22.636968925868143.png,201312,114.1759301,22.63696893,0.64093,0.56353,-0.07418365589415651,0.003,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.17911787827708_22.646863043098495.png,201312,114.1791179,22.64686304,0.6695,0.51418,-0.04083319326337142,0.003,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.18090536599144_22.643472136404366.png,201312,114.1809054,22.64347214,0.43666,0.28015,0.07218664914926633,0.019,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.18534443829918_22.652647385478126.png,201312,114.1853444,22.65264739,0.25883,0.44441,0.0017311432918951752,0.087,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.18655560000002_22.637104.png,201312,114.1865556,22.637104,0.4542,0.34801,0.04828020034583853,0.013,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.18679310000002_22.650756199999996.png,201312,114.1867931,22.6507562,0.538,0.5248,-0.034154389561606484,0.049,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.18888920000002_22.625178400000003.png,201312,114.1888892,22.6251784,0.3,0.49,-0.02058201126051225,0.003,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.19084678366524_22.66063459298591.png,201312,114.1908468,22.66063459,0.72735,0.45658,-0.0036005967339868706,0.005,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1908895_22.5558844.png,201312,114.1908895,22.5558844,0.53429,0.3573,0.016135121178127907,0.077,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.19316369793675_22.635618175979587.png,201312,114.1931637,22.63561818,0.52183,0.43169,0.008822570024945268,0.08,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1943834_22.631455699999997.png,201312,114.1943834,22.6314557,0.648,0.19473,0.08626015645211835,0.1,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1945279_22.639228699999997.png,201312,114.1945279,22.6392287,0.456,0.4067,0.01960430607488424,0.028,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1950844_22.634264699999992.png,201312,114.1950844,22.6342647,0.173,0.4756,-0.017640080708058337,0.014,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.19602911551343_22.663121813261984.png,201312,114.1960291,22.66312181,0.41467,0.25264,0.12628191775282135,0.019,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1961887_22.708436.png,201312,114.1961887,22.708436,0.2955,0.52743,0.008672240333342253,0.314,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.1964133_22.669798999999998.png,201312,114.1964133,22.669799,0.56409,0.4486,0.00041536263748360904,0.008,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.19775787834423_22.663948568441985.png,201312,114.1977579,22.66394857,0.57031,0.264,0.12688412678477085,0.02,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.19969620936563_22.652557138337144.png,201312,114.1996962,22.65255714,0.48241,0.52644,-0.05100351110033255,0.02,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2010636_22.665965500000006.png,201312,114.2010636,22.6659655,0.576,0.3742,0.04428119540908433,0.015,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2022029_22.657184499999996.png,201312,114.2022029,22.6571845,0.32426,0.27862,0.07240826936939407,0.028,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2033489_22.668222899999993.png,201312,114.2033489,22.6682229,0.654,0.34699,0.043691276788165326,0.04,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2074247_22.6760155.png,201312,114.2074247,22.6760155,0.41616,0.42,0.011048158707294259,0.065,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.20805200000001_22.6377857.png,201312,114.208052,22.6377857,0.28811,0.51039,-0.03079127966316293,0.008,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.21192220523224_22.557448573715703.png,201312,114.2119222,22.55744857,0.15694,0.0,0.42694288569304395,0.002,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2148053_22.727966299999995.png,201312,114.2148053,22.7279663,0.4952,0.35921,0.00935100809004334,0.34,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.21492477006552_22.750303352861994.png,201312,114.2149248,22.75030335,0.51,0.57392,-0.04690534506562811,0.038,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2176059_22.68184889999999.png,201312,114.2176059,22.6818489,0.5998,0.38038,-0.008158791331952546,0.33,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2186886_22.6391748.png,201312,114.2186886,22.6391748,0.47,0.4461,0.0016372010959809834,0.023,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2215308_22.638467100000003.png,201312,114.2215308,22.6384671,0.46952,0.39756,0.022182386649816168,0.034,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2217792_22.645389599999994.png,201312,114.2217792,22.6453896,0.30658,0.35,0.0362577893803654,0.03,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.22255509192577_22.74762079192338.png,201312,114.2225551,22.74762079,0.46051,0.41042,0.015804517930174747,0.067,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.22327990000001_22.752087699999997.png,201312,114.2232799,22.7520877,0.58028,0.32101,0.04966315778760552,0.101,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.22741642663604_22.6742870331036.png,201312,114.2274164,22.67428703,0.591,0.354,0.013139099560577929,0.279,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2280303_22.6858936.png,201312,114.2280303,22.6858936,0.19572,0.21026,-0.011307726933854532,0.41,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2283096510214_22.618127991880815.png,201312,114.2283097,22.61812799,0.6154,0.0,0.35955776708361376,0.001,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.22879333076148_22.67811880661746.png,201312,114.2287933,22.67811881,0.625,0.46378,-0.0029240116214209687,0.213,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.22976024585495_22.66465441636165.png,201312,114.2297602,22.66465442,0.3965,0.40622,0.014943135369977857,0.139,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2306855_22.6447186.png,201312,114.2306855,22.6447186,0.4235,0.5269,-0.03233088379917548,0.011,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.231165984875_22.61567860394638.png,201312,114.231166,22.6156786,0.19115,0.0,0.3704225568355079,0.001,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.23170335000688_22.66473085769163.png,201312,114.2317034,22.66473086,0.48241,0.38038,0.017557570836261423,0.205,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.23322180000001_22.749445099999996.png,201312,114.2332218,22.7494451,0.56201,0.26275,0.05942847148785811,0.091,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2335359_22.676501499999993.png,201312,114.2335359,22.6765015,0.6953,0.42491,0.005422487425632888,0.161,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2375818252192_22.664361221799496.png,201312,114.2375818,22.66436122,0.62315,0.748,-0.12661929956647613,0.041,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.23760175466754_22.742406490495853.png,201312,114.2376018,22.74240649,0.33735,0.26,0.07657332434623049,0.131,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2377708_22.660016599999995.png,201312,114.2377708,22.6600166,0.45731,0.55829,-0.026823025372278566,0.131,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2380314_22.670535799999996.png,201312,114.2380314,22.6705358,0.42493,0.22293,0.027145495568099247,0.262,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2407985_22.655806999999996.png,201312,114.2407985,22.655807,0.33374,0.334,0.019517840197104275,0.191,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2411396_22.6499076.png,201312,114.2411396,22.6499076,0.58,0.5269,-0.029099786413923752,0.021,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.24427254906077_22.685548141769612.png,201312,114.2442725,22.68554814,0.567,0.47269,-0.005638730352092371,0.198,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.2461532_22.686516899999994.png,201312,114.2461532,22.6865169,0.53476,0.527,-0.03693010829442604,0.056,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\201312_114.24759367393123_22.751763700769764.png,201312,114.2475937,22.7517637,0.099,0.40891,0.010366311130530345,0.122,3,Not significant
